"","factor_list","n","cv","co-efficients","p-values","RMSE","RSS","adjR","model_p_sign"
"2574","Q1 Q3 Q4 xYield_NYXRSA xYield_POPTHM xYield_TB3MS","7","cv 4","0.00725052468631053, 0.00547322489759198, -0.0110937584930329, -0.0135335522961751, 0.661289790126987, 0.501567467263151, 0.00848392002859239","0.249552881214612, 0.163218174070241, 0.00283462207430324, 0.000175201702104835, 3.00551593019739e-11, 0.836160128288162, 0.00015673724649211","0.00870304036478164","0.00658083868240666","0.708757990894751","1.45738010463994e-13"
"2575","Q1 Q3 Q4 xYield_NYXRSA xYield_POPTHM xYield_TB3MS","7","cv 5","0.0142942730423342, 0.00391019891347598, -0.0153451447174987, -0.0151545547584599, 0.522261323356313, -1.372364056548, 0.00853026099095262","0.0242853336876942, 0.303219343536333, 0.000158754020201429, 0.000110738739080607, 7.75632478130635e-10, 0.583382583900167, 0.0001809928416363","0.00914332268156776","0.00676020920772606","0.684047644663715","1.14296381141572e-12"
"2576","Q1 Q3 Q4 xYield_NYXRSA xYield_POPTHM xYield_TB3MS","7","cv 6","0.00514133902520761, 0.00455916575109856, -0.0152112722901794, -0.0146155557363421, 0.765233432258156, 1.09450005433951, 0.00956744681933968","0.512420849490097, 0.335350419571248, 0.000608420055602366, 0.00109832482076938, 2.04641595709384e-12, 0.721756242904475, 0.0185525809619329","0.010758790724097","0.00963807176983347","0.716990934861277","7.04662493033515e-14"
"2577","Q1 Q3 Q4 xYield_NYXRSA xYield_POPTHM xYield_TB3MS","7","cv 7","0.0209076744281364, 0.00430878519501482, -0.0109981460338267, -0.0119424848303617, 0.521265777649023, -4.36789780832628, 0.00984204293071147","0.00228691255412165, 0.278168732407174, 0.0165099493704117, 0.00715375374491084, 8.79024745282475e-09, 0.0999717151549157, 0.00039855786221739","0.0101173577417937","0.00801161009341004","0.620278094373073","1.16320465922884e-10"
"2578","Q1 Q3 Q4 xYield_NYXRSA xYield_POPTHM xYield_TB3MS","7","cv 8","0.00595449448546846, 0.0026656317749559, -0.0164168791113833, -0.0165311796048732, 0.570340019907636, 1.80362672971402, 0.0138048929096474","0.258921450208082, 0.350594475095101, 1.50350875519882e-06, 1.1220433873194e-05, 8.55832893500364e-13, 0.393833385434255, 0.00174470746005745","0.00750365381137171","0.0043066218333128","0.760511158743502","1.01091832124234e-15"
"2579","Q1 Q3 Q4 xYield_NYXRSA xYield_POPTHM xYield_TB3MS","7","cv 9","0.0198814424186185, 0.00415704309118963, -0.0103322647827627, -0.0169678206923974, 0.583126009419854, -3.62884148175873, 0.0105488545890888","0.00446183569084858, 0.271856796346765, 0.0334211679709533, 7.01442620942631e-05, 3.05699577836976e-11, 0.195487202652265, 8.03117584911319e-05","0.0098544160045425","0.00807574006023556","0.717377978629878","6.80631228591985e-14"
"2580","Q1 Q3 Q4 xYield_NYXRSA xYield_POPTHM xYield_TB3MS","7","cv 10","0.021832035056754, 0.00174287805265774, -0.0158133366276949, -0.0170486042041238, 0.577204086913948, -3.71197186523033, 0.00659693240932015","0.0015098139239448, 0.648927623925258, 0.000704752455933789, 8.70459801811671e-05, 6.85361433877024e-10, 0.183349218892546, 0.0713376488766639","0.00973758862956706","0.00779412313596468","0.652624475035547","1.24638883983993e-11"
"2581","Q1 xYield_CASTHPI xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_NYXRSA","7","cv 1","-0.00321665169659746, 0.0170428433969324, 0.274515098457015, 0.0403398993324679, 0.0450182668949782, 0.175697102740415, 0.306312319907842","0.134729222692766, 5.43580202970389e-06, 6.42883759963349e-05, 0.0500103495400165, 0.45258431688099, 0.0395366953058188, 0.0156508452680357","0.0100976165568317","0.00792125363955527","0.689399601877206","7.42370408155297e-13"
"2582","Q1 xYield_CASTHPI xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_NYXRSA","7","cv 2","-0.00433233030476703, 0.0198915454757536, 0.327298718079741, 0.0401646317984191, 0.0962592587307139, 0.222114853001201, 0.159850944720241","0.0721640897059137, 2.85828338764111e-07, 0.00152986489929494, 0.0324212197537214, 0.0798095150004783, 0.01502237506818, 0.271657917810786","0.0102980127112762","0.00850959871775527","0.684042026648644","1.14347709172001e-12"
"2583","Q1 xYield_CASTHPI xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_NYXRSA","7","cv 3","3.92961805922493e-05, 0.0140708475740778, 0.364007593949316, 0.0404210375332762, 0.0228208602147556, 0.108627766844085, 0.106572213266874","0.984108151112868, 5.0098201226715e-05, 4.11125375245074e-06, 0.00526024215567555, 0.624842245811354, 0.212900016737657, 0.42130870689278","0.00935920095211804","0.00747803667996263","0.608754212652054","2.45641371441743e-10"
"2584","Q1 xYield_CASTHPI xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_NYXRSA","7","cv 4","-0.0023594492225028, 0.0182436034159867, 0.259711895193934, 0.0142815612885389, 0.177569278550132, 0.233847960501548, 0.20762018070016","0.233199402991453, 1.09550995090307e-05, 3.4673053490448e-05, 0.245488081287701, 0.000411248512743668, 0.00644100874349992, 0.0368220520886886","0.00928049456566507","0.0073897039041969","0.708316314721873","1.51440367736932e-13"
"2585","Q1 xYield_CASTHPI xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_NYXRSA","7","cv 5","-0.000377711563753189, 0.0150737220280241, 0.176170910081175, 0.0128594561437719, 0.114128720861683, 0.159145054740036, 0.193602879641207","0.848233355429537, 9.21334671643444e-06, 0.0162700941264924, 0.342878109812363, 0.0116068834796681, 0.0669734719852839, 0.0889185448373614","0.00918743764906394","0.00710459150868841","0.566733473874753","3.11432762833017e-09"
"2586","Q1 xYield_CASTHPI xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_NYXRSA","7","cv 6","-0.00304535451641539, 0.0208184552132231, 0.236324638081945, 0.0117895024499058, 0.115889415975513, 0.237180285105352, 0.120384813894635","0.204095883107252, 1.23512043177621e-06, 0.00528854418507099, 0.467251216958464, 0.025128695561827, 0.0258902607767067, 0.354990818738472","0.0109983381994226","0.00972977883808403","0.514183742223787","5.25712262540313e-08"
"2587","Q1 xYield_CASTHPI xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_NYXRSA","7","cv 7","-0.00540771595294397, 0.0199901694829308, 0.327191876534888, 0.00536078325476639, 0.144300626477741, 0.180451685163434, 0.225779571003703","0.0291779284536088, 5.17665671098958e-07, 0.000714398820332001, 0.71737759959311, 0.0249331805179072, 0.0503218879922944, 0.0923382679706892","0.0104546431795236","0.00885980628658754","0.644413432709427","2.24192256204174e-11"
"2588","Q1 xYield_CASTHPI xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_NYXRSA","7","cv 8","-0.00331506285811789, 0.0191719759015581, 0.330559298975833, 0.0446342638296035, 0.100412645622578, 0.228640870677063, 0.161149989349836","0.200102920511643, 1.24376173715987e-07, 2.38056495386057e-05, 0.00477147669352374, 0.0309845508574383, 0.0212706515816507, 0.120769168319756","0.00937148236133967","0.00696882789048491","0.695020776371937","4.67877287009386e-13"
"2589","Q1 xYield_CASTHPI xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_NYXRSA","7","cv 9","-0.00269815588169963, 0.0177703539441495, 0.276099417163605, 0.0457302754384717, 0.0684056619740155, 0.132627301336868, 0.195208498492652","0.157326895711136, 8.7331919232874e-07, 3.50093912662105e-05, 0.0055891165856835, 0.199758256934416, 0.134069058272684, 0.0682878742257821","0.0100497342065157","0.00818115050253324","0.679846198654162","1.59535023774245e-12"
"2590","Q1 xYield_CASTHPI xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_NYXRSA","7","cv 10","-0.00254289392427293, 0.0159392384854404, 0.241421879353261, 0.0251412943663277, 0.0993153191068178, 0.11808410566823, 0.23611225425405","0.262586406078302, 8.56494504872869e-05, 0.00787787754052819, 0.0673004333665885, 0.0486764492769542, 0.174413885704699, 0.104259822706499","0.0105511925877788","0.00959012156224144","0.594627323775913","5.95247564245551e-10"
"2591","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 1","0.00946736034528328, -0.0212150738599089, -0.0178601807645111, 0.325504746364669, 0.156328962865047, 0.388446390500809, -0.0404215552677575","1.83475441296934e-07, 5.88948406243305e-10, 1.02772161215499e-09, 0.000123257761718749, 0.0279125146561636, 6.13892825411662e-06, 0.561540589300949","0.00738924351248961","0.00422670660737019","0.823817061418038","3.94650296181867e-19"
"2592","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 2","0.0117379822374007, -0.0220137646910209, -0.0190096579193463, 0.162532880163813, 0.19632113235627, 0.193967885646263, 0.162501174238104","1.81409413542158e-06, 6.45241135074903e-08, 1.98233602591506e-06, 0.0733064772609671, 0.0223333277528695, 0.0813879597104702, 0.0677997472516828","0.0100173190348529","0.00745460995897385","0.69502321029667","4.67782880686746e-13"
"2593","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 3","0.00757072658699255, -0.0169225972442585, -0.0117025780691356, 0.188776745478911, 0.143061290518976, 0.406595801145582, 0.080911924459591","9.23277610033878e-06, 3.47402449171106e-09, 4.41055003601939e-06, 0.00547190980236053, 0.0303155041120711, 5.67726613458473e-07, 0.19786351031786","0.00632829047263825","0.0033078719433142","0.851903981894952","4.56841900900042e-21"
"2594","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 4","0.0112815590735391, -0.0195777800543161, -0.0146219470193911, 0.0868025495589071, 0.157072580500234, 0.101590538058722, 0.268220693530891","3.80403297695149e-08, 9.66074099230971e-09, 5.47764500938463e-06, 0.442579743049272, 0.0205193967536911, 0.327852515657704, 0.0184135277309345","0.00764936163692869","0.00457467300131153","0.750833832842946","2.77218249923731e-15"
"2595","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 5","0.0147706708231343, -0.0188949082441967, -0.0164529950625077, -0.0156449994743021, 0.107419228743773, 0.125506441327826, 0.29154166237392","1.08317009038368e-10, 6.87567661128111e-07, 1.25619295381734e-06, 0.866822150336113, 0.200249922899933, 0.181219146668611, 0.00385565053781762","0.00864898300650672","0.00552839568025378","0.611066808620235","2.11822576222946e-10"
"2596","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 6","0.0138376379725153, -0.0224184599638395, -0.0204960064564991, 0.208703262234209, 0.261885802269805, 0.125344505671203, 0.044425818922058","1.18563125620584e-10, 2.55541797612223e-09, 5.64509676243451e-09, 0.00759569292071256, 0.00275377068969941, 0.216884659386786, 0.526042670035524","0.00803554713374782","0.00493448648177404","0.727922696468909","2.59386433889055e-14"
"2597","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 7","0.0137796524085516, -0.021859839553724, -0.018110621974581, 0.253431054438122, 0.157259581771548, 0.0481547088249026, 0.168618242881257","1.73376936175536e-08, 2.89676103212279e-08, 4.55335854008468e-07, 0.00604758753181622, 0.0468735066242252, 0.723539490160321, 0.0476291461086773","0.00915847044248839","0.00644577390056795","0.769630824720898","3.7575722669621e-16"
"2598","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 8","0.0122414496624398, -0.0242422101094004, -0.0169805735563157, 0.191438838941614, 0.190550066795649, 0.110619145884762, 0.236220428697088","5.56484853162926e-08, 4.8337066940034e-11, 7.18577418126813e-07, 0.0161764309432989, 0.0121377936174731, 0.271554679798591, 0.00176054452409676","0.00844636975093912","0.00548138969670253","0.80928060988779","3.00933127985339e-18"
"2599","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 9","0.0109071812120858, -0.019247239179621, -0.0182382919541071, 0.348318918220502, 0.219495993393367, 0.21539585727182, -0.0452106402865272","5.56556338594255e-09, 4.09355550688988e-09, 2.77456915169983e-08, 2.7731100295608e-05, 0.000861424008714073, 0.0118902003288115, 0.514085763273916","0.00780389087627047","0.00455421246479108","0.769382969116365","3.86204768893589e-16"
"2600","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 10","0.0110749168047271, -0.0204832943612735, -0.0186100076739283, 0.145708958422506, 0.143779007535467, 0.362938595625916, 0.104323581370855","3.48576612742814e-07, 1.98455240458643e-07, 6.85304613372963e-07, 0.0975723986329464, 0.0977699339638241, 0.000558013916608938, 0.219513715620005","0.00894729644165695","0.00620705950932697","0.76182882982755","8.7833843088787e-16"
"2601","Q1 Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_USSLIND","7","cv 1","0.0114322953684504, 0.0088800541632483, -0.0168220011531582, -0.0138059918794828, 0.0258738835039493, 0.525413976409578, 0.000974263715480018","7.60805067305631e-05, 0.0240560920652895, 6.7307124162684e-05, 0.000875162267256781, 0.0844632532920904, 3.45659501351955e-09, 0.0150314588935487","0.00990729744925274","0.0196091188423089","0.697950767946472","3.66523542177847e-13"
"2602","Q1 Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_USSLIND","7","cv 2","0.0111671668003266, 0.00197957146476874, -0.0138243943620751, -0.0176786900748995, 0.0127947382452397, 0.614252995244903, -0.00102410847267442","6.20220812967872e-05, 0.563484889513676, 0.000788932669816785, 1.5945437944392e-06, 0.352200971740611, 1.736881451347e-11, 0.555121749074695","0.00849546359044055","0.00571350178664156","0.717808791277862","6.54807084290344e-14"
"2603","Q1 Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_USSLIND","7","cv 3","0.0122122036551989, 0.00349962298174546, -0.0141459427834406, -0.0133432755057341, 0.00843298844391386, 0.523015435206851, 0.000236043523307316","3.83414562873213e-05, 0.310749272306423, 0.00025657507145417, 0.00118078045040049, 0.573343244109365, 1.00363036769029e-07, 0.932349645722972","0.00892320789163837","0.00613561641766134","0.587621854726096","9.12132214521524e-10"
"2604","Q1 Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_USSLIND","7","cv 4","0.0103512277174712, 0.00620979533825253, -0.0109712309490676, -0.0140237279961923, 0.0359362538474958, 0.556322375082176, -0.00183724952658099","5.26798424229065e-05, 0.0948294437055806, 0.0147053192217389, 0.000171169338215974, 0.0455660905948078, 2.29636675821974e-09, 0.325809400999938","0.00953867669272237","0.0075897345793026","0.638610280795545","3.36601091644403e-11"
"2605","Q1 Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_USSLIND","7","cv 5","0.0101647309796259, 0.00509579054062614, -0.0136906911409817, -0.0149377949472853, 0.032736557619472, 0.585508094739048, 0.00099143270624036","0.00105573939023198, 0.226038047307631, 0.00272392627410208, 0.000741748589895574, 0.016844360304358, 5.55795055284922e-09, 0.021305695659901","0.0105459258337512","0.0288995967017174","0.648591580608253","1.66595514102206e-11"
"2606","Q1 Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_USSLIND","7","cv 6","0.00943753465167376, 0.00850184784427476, -0.00880026062060447, -0.0145364358182324, 0.0369171397049801, 0.507853967617612, 0.00135609854410972","0.00134330242381272, 0.0325776181916184, 0.0448795915821896, 0.00175846437699291, 0.0334521042557313, 1.58474177422346e-07, 0.00110495276197297","0.0104902715826915","0.0084077191325035","0.662123950148043","6.20403584421639e-12"
"2607","Q1 Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_USSLIND","7","cv 7","0.0129320758694954, 0.000993063358564381, -0.01604121518231, -0.0128800702750608, 0.00719249336208612, 0.480602288060617, 0.00330549698942143","8.59330632805513e-08, 0.720686271557841, 1.57391443044663e-06, 1.84411806012262e-05, 0.541318928740337, 1.88850144778838e-09, 0.130507827743535","0.00712656377910269","0.00392528266037329","0.66788429167036","4.02326909640071e-12"
"2608","Q1 Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_USSLIND","7","cv 8","0.0130667089195667, 0.00204961445254418, -0.0189343404361091, -0.0141033119234763, 0.0247462059489427, 0.452268125604192, 0.00297799898598415","1.84840649190912e-05, 0.640192773692344, 1.02714769778086e-05, 0.00073666637187689, 0.0762058566877358, 5.40236477354144e-07, 0.415804717061259","0.0102700598537044","0.00811407654953747","0.597408335021327","5.01376960133313e-10"
"2609","Q1 Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_USSLIND","7","cv 9","0.0158723431180923, -0.000839987576171261, -0.0207044241989646, -0.0181201998750295, 0.0262713668745757, 0.515551865230833, 0.00171187282356346","5.30963945436467e-07, 0.817514042479114, 1.24480040796348e-06, 3.62578687901667e-05, 0.0564635470577666, 5.84797575266612e-08, 0.0574894515320154","0.00897377613343566","0.00693646318983353","0.651965163643816","1.30725003793784e-11"
"2610","Q1 Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_USSLIND","7","cv 10","0.0108208567169282, 0.00493450026623902, -0.0181231789711981, -0.012234936929338, 0.0171253329726978, 0.56637120530901, 0.000894708666657672","0.000123115709648295, 0.207509887686704, 5.2969355857605e-05, 0.0018236932529089, 0.29474143951414, 1.55411133810975e-08, 0.656712651462332","0.0100313860018522","0.00778322408550934","0.598047441571013","4.81901518674534e-10"
"2611","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_SDXRSA xYield_USSLIND","7","cv 1","0.0126223138736137, -0.0239455612177617, -0.0169732541879593, 0.147371543756461, 0.18414017665935, 0.228365146999895, 0.00182761408750623","1.61712871771543e-08, 1.19118825899723e-09, 8.82219269204176e-06, 0.0938030704328635, 0.0162604839596098, 0.0054500427487274, 0.0479094366040082","0.0092741106425661","0.00697049844640782","0.680797858141826","1.47987999039064e-12"
"2612","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_SDXRSA xYield_USSLIND","7","cv 2","0.010794437850508, -0.020709743999006, -0.0135225250766904, 0.235718038258012, 0.162037781611796, 0.12512850676204, 0.000506396528541174","2.03363259553468e-08, 3.35844659597226e-09, 3.85851393512732e-05, 0.0106727028976026, 0.0097000266148505, 0.107585877372587, 0.729730834978316","0.00827556442653901","0.00515813381494792","0.658452055464154","8.14389456179516e-12"
"2613","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_SDXRSA xYield_USSLIND","7","cv 3","0.011747459207172, -0.0232202497130371, -0.0157891347385643, 0.183939059883418, 0.138889984487728, 0.225242678313525, 4.82884890072227e-05","3.94194586721877e-07, 7.35637503517313e-10, 4.06132557077741e-06, 0.0935728943416396, 0.0359408368503569, 0.0294786539799331, 0.975959588256326","0.00897554096408077","0.00611758668319294","0.649537509284394","1.55684009527646e-11"
"2614","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_SDXRSA xYield_USSLIND","7","cv 4","0.0135499893911843, -0.0253506599330091, -0.0206032969373191, 0.159586086812214, 0.216382786868582, 0.220868828850389, 0.000551041915962481","1.01879034204301e-09, 1.57047090688588e-10, 5.40117339169211e-08, 0.0540914149152577, 0.00133757792374961, 0.00702331565951468, 0.115154198294166","0.00912757282146291","0.00767261445279303","0.779031167928752","1.29787169349735e-16"
